ID	Text	Labels	words	sents	numbers	unknowns	punctuation	year	Gender
C579.407.3	666😄😄5😄5yyyyy🤣❤	(CAG,NGEN,NCOM)	1	1	3	5	0	0	NGEN
C1035.230.1	"@Dilip Ghosh Ekdom thik bolechen Bamponthai Kamer pontha. Tai amra Kamponthi
apnader moton okajer guru ba molla noi"	(NAG,NGEN,NCOM)	17	2	0	0	1	0	NGEN
facebook_corpus_msr_1805690	Aagayare..apna  anna aagayaa..	(CAG,NGEN,NCOM)	4	4	0	0	4	0	NGEN
C575.540	बीजेपी सरकार को हटाना जनता के हित में होगा	(OAG,NGEN,NCOM)	15	1	0	14	0	0	NGEN
C1035.37	ভাইজান আপননি 4 বছর আগে কোথায় ছিলেন।	(NAG,NGEN,NCOM)	12	1	1	10	0	0	NGEN
1278696265	dilli ka dila jita liya| aba ise sambhalate hue pure deza ka dila jitana hai| #aapsweep	(NAG,NGEN,NCOM)	15	1	0	0	2	0	NGEN
C579.415	Nehru was a rascal...	(OAG,NGEN,NCOM)	4	1	0	0	1	0	NGEN
1278685999	@gurmeetramrahim cadhi rahe teri parema khumari,bhula jaye hama duniya sari good noon pita g #blockbustermsg.	(NAG,NGEN,NCOM)	14	1	0	0	2	0	NGEN
C12.5	Ng sakthuni metei macha asangba oiramoi yanaraga pokpa macha oiramni ng	(OAG,NGEN,COM)	11	1	0	0	0	0	NGEN
1247982835564085250	@sarkar_swati @NarendraDavara @ShashiTharoor @tavleen_singh @dhume @AatishTaseer @washingtonpost @WSJ @nytimes Please don't use unparliamentary words for this Jamaat like 'ignore'. Use SCREW instead. 😎  #TablighiJamaat #TablighiJamatVirus #MuslimVirus	(OAG,NGEN,COM)	13	3	0	1	3	0	NGEN
C38.164	That moron who said **bevkoof hai Jo support kartay hai** screw you 🤯😠	(NAG,GEN,NCOM)	12	1	0	2	4	0	GEN
C46.72	"Bharot rapist der desh hawe gache.. Je deshe Ma meyeder kono samman nei sei
desher konodin kichu habe na. Obhisap jabe kothay. Fucking rape capital.
Amader desh pratidin dharshito hacche. Er kono sesh nei.. Fucking law and
order.."	(OAG,GEN,NCOM)	38	10	0	0	10	0	GEN
C1040.26	"এই মালাউনকে ভারতে পাঠানো হোক ও হিন্দু মন্দির ভেঙে দেওয়া হোক।হিনদু মূর্তি ভেঙে
দেওয়া হোক।"	(OAG,NGEN,COM)	35	1	0	31	0	0	NGEN
C577.181.2	"@Paridhi Baliyan leave dear! It's just mentality ...u ..me...and noone can
change some people's mentality cz it's not easy ..."	(CAG,NGEN,NCOM)	19	4	0	0	6	0	NGEN
C115.184.2	"CSO SINGNA GOVT.DA HAN PAO PIBA TAI SOUTH KOREAGIDI BILL AMA PUTHOKPAGINI
MANIPURGIDI INGRITY DA SINGNABANI POLICE IRB GOVT EMPLOYEE NUPI NUPA KHATANA
YAOPHAM THOKEE"	(NAG,NGEN,NCOM)	25	1	0	0	0	0	NGEN
C1040.108.2	"কিরে মাল্লু কলিজা থাকলে 
এই কথা আমার সামনে এসে বল ন😆"	(OAG,NGEN,NCOM)	18	1	0	15	0	0	NGEN
C575.432	Tu pagal ho	(OAG,NGEN,NCOM)	3	1	0	0	0	0	NGEN
C108.111.4	"@thokchom M hahaha, I didn't say women doesn't have right but in the name of
equality and women rights we should not allowed people to do whatever they
want which jeopardized our future. You are not seeing the bigger picture since
your brain is not big enough. The population of India is more than a billion
out of which the population of manipur is around 27 lakh according to 2011
census of which around 11 lakh is Meitei community which doesn't Constitute
even 1 % of Indian population. We as Meitei should think about Continuing our
generation and the major responsibility lies on women. If this trend of
marrying outside the community continue there will be on meitei left. fake
feminist and pseudo secularism is the biggest threat which will ultimately
lead to our downfall. Don't you want your children to have surname like
laishram, thockhom instead of yadav, das etc."	(OAG,GEN,COM)	145	7	2	0	9	1	GEN
C62.241	আমাদের বাংলা সানি লিওন ওকে দিয়ে পর্ন ভিডিও বানানো হোক	(CAG,GEN,NCOM)	22	1	0	19	0	0	GEN
C575.642	Desh ke liye shame shame shame	(OAG,NGEN,NCOM)	6	1	0	0	0	0	NGEN
C24.3586	"aisi ldkiyo ko kerosene me jalakar tadpa kr maarna chaiye bach gyi to kutte ko
khila dena chaiye"	(CAG,GEN,NCOM)	18	1	0	0	0	0	GEN
1245015771555573761	कोरोना वायरस से खतरनाक  #muslimvirus है	(OAG,NGEN,COM)	9	1	0	7	0	0	NGEN
C12.24	Sakthu minai	(OAG,NGEN,NCOM)	2	1	0	0	0	0	NGEN
C106.15	Yam lemmiko bishorjit se 🤣🤣🤣🤣	(NAG,NGEN,NCOM)	4	1	0	4	0	0	NGEN
C4.1388	"I think i am the only jikso kabir singh pasand nhi ayi . Kya kachra movie the
bc . Neend aaa gyi theater me . Bc loggo nè etni hype bna di thi . Bc kuch
alag nahi lgga movie . Abb nahi dekhni koe bhi movie theater me sala time
khrab ho gya aur ek holiday bhi . Bc civil me baddi muskil c ek chuti milti ha
."	(OAG,GEN,NCOM)	63	7	0	0	7	0	GEN
C1038.123	জয় শ্রী রাম	(NAG,NGEN,NCOM)	5	1	0	3	0	0	NGEN
C575.475	Video kaha par h dikhao kutto	(OAG,NGEN,NCOM)	6	1	0	0	0	0	NGEN
C1040.365	Oree koi paoa jabe	(NAG,NGEN,NCOM)	4	1	0	0	0	0	NGEN
C4.175	Gyaan mt chod chl	(OAG,GEN,NCOM)	4	1	0	0	0	0	GEN
C101.940.5	Chowkidar su pelle, confused pappu su pelle aduna regional party da tare	(CAG,NGEN,NCOM)	12	1	0	0	1	0	NGEN
C44.13	Khob kharab	(NAG,GEN,NCOM)	2	1	0	0	0	0	GEN
C577.212	बूढ़ा है बुढापे में सटक गया साला। Ben stock CM of uttarakhand	(OAG,NGEN,NCOM)	16	1	0	13	0	0	NGEN
1245608454888099840	@HarshVardhanTri जाहिल छोटा शब्द हो गया है अब इनके सामने ।  #MuslimVirus #TablighiJamatVirus  #मुस्लिमो  #मुसलमान_बेशर्म_हो_गये	(OAG,NGEN,COM)	14	1	0	12	0	0	NGEN
C575.417	"જય માતાજી 
ભાઇ સાહેબ 
ખૉલૉ બીજેપી કી પુરી 
પૉલ ખૉલૉ સબકો 
પતા લગે સહીબાતહે 
સાબ આપકી"	(NAG,NGEN,NCOM)	30	1	0	25	0	0	NGEN
1245363779895832583	@Anjani007tiwari @PMOIndia @AmitShah @narendramodi @ZeeNews @sudhirchaudhary निजामुद्दीन के 2400 लोगो की जांच का पैसा उनकी संस्था से लो! हमारा दान और टैक्स का पैसा  इसके लिये नही है !😡😡 #NizamuddinIdiots #MuslimVirus  https://t.co/q2cBVTILbc	(OAG,NGEN,COM)	37	3	1	35	2	0	NGEN
C10.29.1	"menai tukachei ne social media da adumba wa sijineido noi Islam da takpibro
lwsan ba heira d pithok pa su khara tamse"	(CAG,NGEN,NCOM)	22	1	0	0	0	0	NGEN
C101.884	"Don open the history now BJP is the leader you must block in the interest
manipuri people being a manipuri people save manipur is your business being a
leader with appropriate stand don go anywhere point even npp also strongly
condemp even join party people see"	(CAG,NGEN,NCOM)	46	1	0	0	0	0	NGEN
1245407373939769345	They should be abandoned in a building without any medical facilities. They fucking deserve this😡 #markaznizamuddin #markajcovid19 #Markaj #MuslimVirus #Islamophobicindianmedia #IslamicCoronaJehad #IslamicRepublicVirus #Islamic_Jihad #islamic_corona_jihad #Islam #Islamists  https://t.co/MKOAW3w9jp	(OAG,NGEN,COM)	15	2	0	1	1	0	NGEN
C101.703	Bjp si puna Africa da oina tharasi	(CAG,NGEN,NCOM)	7	1	0	0	0	0	NGEN
C7.820	FAMINIST AUR LIBRALS KI AMMA KA BHOXDA	(OAG,GEN,NCOM)	7	1	0	0	0	0	GEN
C577.45	Hathi chiti Wala joke pura nhi Kiya ???	(NAG,NGEN,NCOM)	7	1	0	0	1	0	NGEN
C10.123	nungyna panba oibiyu...	(NAG,NGEN,NCOM)	3	1	0	0	1	0	NGEN
C575.310	False information	(NAG,NGEN,NCOM)	2	1	0	0	0	0	NGEN
1278696217	basa prabhu koi jumala mata choड़ड़iega... saca bolana #railbudget2015	(CAG,NGEN,NCOM)	8	1	0	0	1	0	NGEN
C1038.114	"Jai Shri Ram 
2019 Sobai Hindhu Bangali re BJP k vote din."	(NAG,NGEN,NCOM)	11	1	0	0	1	1	NGEN
C9.20	"Kuch saal pehle yahi Arundhati roy boli thi ki British se azad hone k baad
India ne kuch nhi kiya sirf aur colonies banayi jaise kashmir, North east
states. Matlb uska logic yeh hai ki North east aur kashmir India ki colonies
hai aur India in sabko azad karke alag country bana de. Isi auraat ne yeh bhi
kaha tha ki Indian Army kashmir main Pakistan army se bhi worst attrocities
kar rhi hai jaise rapes,murders. Baad usne apology manga jab baloch aur
Bangladeshiyon ne bataya ki Pakistani army ne unke saath kya kiya. Yeh ghatiya
aurat hone k saath ek ghatiya aur Opportunistic, selfish Author hai jisko Sirf
apni book ka publicity kar award jeetna ata hai. Acchi English boldena k matlb
yeh nhi ki kisi bhi International platform pe Indian ho ke India k hi against
hi ULTI karo 🙄."	(CAG,GEN,NCOM)	142	6	0	1	9	0	GEN
C101.804	"Punc chup
[#Chwkhedar](http://www.youtube.com/results?search_query=%23Chwkhedar) chor
Modi ji [#BJP](http://www.youtube.com/results?search_query=%23BJP) d vote
peroi eic moina htlne hairsu hathnkhrane vote ti peroi amuk hna generation
khudingmkta"	(CAG,NGEN,NCOM)	20	1	0	0	8	0	NGEN
C10.41	"Ym nungcye nungyna panba oiu..... Nungcnabada religion caste leitee thamoibu
tinnaradi keisu kyde... Afabata oirooo... Good luck👍👍👍"	(NAG,NGEN,NCOM)	17	4	0	3	3	0	NGEN
C579.189	Nothing to say .	(NAG,NGEN,NCOM)	3	1	0	0	1	0	NGEN
C115.178.1	@Levison Phaomei no muivah wants flag and constitution	(CAG,NGEN,NCOM)	7	1	0	0	0	0	NGEN
1245481775872131078	Well articulated. The prevailing islamophobia is greatly nauseating. Get a bloody life, communal bhaktards. #modivirus #CommunalVirus #Islamophobicindianmedia #MuslimVirus #NizamuddinIdiots #TablighiJamaat	(OAG,NGEN,NCOM)	14	4	0	0	4	0	NGEN
C1035.286.2	Khub bhalo ei kore bjp ke anbi Tora..	(CAG,NGEN,NCOM)	8	2	0	0	2	0	NGEN
1246072607360745479	Given the way in which this curse to the world community is brazenly attacking police and medical personnel, the government should slap the NSA on them and seize all treatment immediately. Let the scum die. #Kannauj #Covid_19 #TabligiJamaat #TablighiVirus #MuslimVirus #covid  https://t.co/Rs4KYIoqjV	(OAG,NGEN,COM)	35	3	0	0	3	0	NGEN
C579.505	sahi kha is suer ke liye...	(OAG,NGEN,NCOM)	6	1	0	0	1	0	NGEN
C95.185	Meetei Braman/Bamon gee matungda sufix Sarmma gee maramda Discursion toubiyu	(NAG,NGEN,NCOM)	11	1	0	0	1	0	NGEN
C115.186	KEINO AKANBA KHONGJANG AMTA TOUDRISIBO	(CAG,NGEN,NCOM)	5	1	0	0	0	0	NGEN
C579.674.5	✔	(NAG,NGEN,NCOM)	0	1	0	1	0	0	NGEN
C579.568.2	"@Ashish Raut Mark Twain ka quote hai bewkoofo se vaad vivad mt karo wo apko
unke ghatiya level tk gira dete.. murkho ki kami nhi ynha jaisi galat cheese
dikhayenge wo maan lenge bina apna dimag lagaye. Bipin Chandra ya Spectrum
padhne layak dimag hota ynha k logo me to neta bhi achche chun pate.. khair
don't waste your time and energy on fools.. ye logo me samajhne k lie dimag
nhi hai"	(OAG,NGEN,NCOM)	72	8	0	0	7	0	NGEN
C1039.241	Oto ostro ostro ki kor6en muharram to dukker mi6il sekhane katakati kore ba66ara okhane ki6u bolena vote kome jabe bole..... r ekhane ostro beriye6e bole eto somolochona channel gulor o kotha vabi....lojja hoba uchit.......	(OAG,NGEN,COM)	38	1	3	0	3	0	NGEN
C48.25	r chele take or hat duto kete r dhone jalbichuti lagie deya hok	(OAG,GEN,NCOM)	13	1	0	0	0	0	GEN
C130.132	"Yunge yungu feige feiyu, migi family matter personal life, matter da miyamna
ashukkkk yamna interest louri keigino?"	(CAG,NGEN,NCOM)	17	1	0	0	3	0	NGEN
C10.133.2	@simple guy Ei ymna penkhide thwdokse	(NAG,NGEN,NCOM)	5	1	0	0	0	0	NGEN
1278707371	om , mitrom , agara gau mamsa khana maulika adhikara hai , to gau amrta ( dudha ) pina janmasiddha adhikara | jaya zrirama ... #beefban http://t.co/v040ep35ia	(CAG,NGEN,NCOM)	18	1	0	0	7	0	NGEN
C579.246	"Ye Nehru ki bhahan ki thasvire hai😄😃kituana anpad log hai ye north Indian vala
ye sab viswas karke bjp ko vote detha hai😛😜"	(CAG,NGEN,NCOM)	24	1	0	4	0	0	NGEN
C577.108	"Kay mansikta hai aaj kaal logo ki sare kaam chod k bus shorts Jens par dyhan
atka hai logo ko ye nahi k kuch kaam ki baat kare k humara razy kese age
badega bus faltu ki baate karwalo jaise in sub bato se he gareeb ka bahla hoga
koi us insan se pucho jiske pass 2 waqt ka khna khane k pise tak nahi unko
inki ye sub bato se kay lena dena plz aapna dil or dimag khol k rakho Jens ya
short nahi apne kaam pe dyhan de"	(OAG,NGEN,NCOM)	90	1	1	0	0	0	NGEN
C1037.14	Tmc...tmc.1	(NAG,NGEN,NCOM)	2	2	1	0	2	0	NGEN
C95.344.1	Exactly. The real reason behind this	(NAG,NGEN,NCOM)	6	2	0	0	1	0	NGEN
C579.449	"**sala issiliye aids mey marey** 
Bhi jitna bhi **gali** dunn kam padegya"	(OAG,NGEN,NCOM)	12	1	0	0	8	0	NGEN
C12.95	Yu budi yarene bhai,nattba wakhal dudi ng thingba ngmdro	(NAG,NGEN,NCOM)	10	1	0	0	1	0	NGEN
C1048.99	koto jon baba re	(OAG,GEN,NCOM)	4	1	0	0	0	0	GEN
1245621199457013761	अब वक्त आ गया है की देश के सभी मस्जिद और मदरसा को बंद कर के उन सब पर कारवाई होनी चाहिए और देश के ग़दारों को गोली मार दी जानि चाहिए@RubikaLiyaquat @KapilMishra_IND @AmitShah @BJP4India @ajeetbharti @ashutosh83B @HansrajMeena #MuslimVirus	(OAG,NGEN,COM)	50	1	0	34	0	0	NGEN
C100.8	"nupa singse yadarae semdok pa gmdare khng a d nupi sing nohoi su khara
cheksinba d yai haina khlle  
eikhoi manipur se western gi dress t yam set chaning ba nupisu nupa su adubu
wakhl d western gi wakhl yaw da ba  
smna haiba da outside india america gumbada d nupi amma shorts paint gumba
setlahga chtpada nupa sing duna keisum yeng su yengde karimta su haide  
ado mohoi gi mentality do yengo yam chm ba wakhl do american nupa da sugumba
keisum leitaba achmba wakhl chelli se region aduna ne  
aduna eikhoi manipur da leiba migi wakhl ga atoppa ga mannade  
mannade khng banina nupi nohoi su khitng d chek sin c  
aduga pot t kappegumba taba da yam uncomfortable oiba wahei sing cjinnariba mi
singse  
uneducated oiba chwkhttaba mina ngandwba waheine  
c yam ftte cgumba fttaba wahei , mityeng , lmcht sajtse hong dokpa d yam fei
haian khlli ,  
aduga eikhoi gi su echl, eche da atoppa mina lng ma rk a d eikjoisu yam
nunggairoi"	(CAG,NGEN,NCOM)	166	1	0	0	4	0	NGEN
C130.129	theater twbadu d tasengna nungaijady moi manung gi wari khngdrasu,	(CAG,NGEN,NCOM)	10	1	0	0	1	0	NGEN
C101.604.1	Um achumbne hantakti pabung Dr Nara da pirac	(NAG,NGEN,NCOM)	8	1	0	0	0	0	NGEN
C8.3001	"i think girl is rapped thousands by boy's bitch your husband gonna be a next
johny sins poor girl sex worker we fuck you we fuck ur mom we fuck ur sister
feminist 😈"	(OAG,GEN,NCOM)	33	1	0	1	0	0	GEN
1278687069	maharastra sarakara ne sabake samane anukaraniya udaharana prastuta kiya hai..... mukhyamamtri phadanavisa ji ko dhero badhaiya....!!!!!!! #beefban	(NAG,NGEN,NCOM)	16	2	0	0	3	0	NGEN
C95.322.2	"Manipur Dadi piroi.aduga India da houjik Muslims gi Kei Fibam no khangdro?yam
haraorunu"	(NAG,NGEN,NCOM)	14	2	0	0	1	0	NGEN
C1035.75	Bhai jaan ISF jindabad	(NAG,NGEN,NCOM)	4	1	0	0	0	0	NGEN
C1035.256.3	"@Dipto Chanda sei dudhel gorur moot khaas Tora 🤣🤣 
Aaaaaa thuuuu... 
Ar koto moot khabi 😁😁🤣🤣"	(OAG,NGEN,NCOM)	13	2	0	6	1	0	NGEN
C43.12	Finally, i can legally call indians gay	(NAG,GEN,NCOM)	7	1	0	0	1	0	GEN
1246080448821788673	नवरात्रि निकाल दी हमने बिना मंदिर गए  क्योंकि हम देश को पहले धर्म को बाद में रखते है। #जय_माता_दी  #MuslimVirus	(CAG,NGEN,COM)	30	1	0	26	0	0	NGEN
C1035.214.1	I love you renku jaan.	(NAG,NGEN,NCOM)	5	1	0	0	1	0	NGEN
1247272218347876352	@AyshaRenna Not only #MaulanaSaad but all those #MuslimMaulana must be banned to come to public places. As they are #spreading #hates.  #CoronaJihaad  #MuslimVirus #JamaatKoBanKaro	(OAG,NGEN,COM)	16	3	0	0	2	0	NGEN
C9.251	"Sahi h bhai unhone bola apna name Ranga Billa bta dena  
Unhone sweekar kar liya Ranga Billa rapist or murderer the  
Jo yeh name batayega woh bhi unhi category Ko follow karega  
Woh bhi rapist ya murderer hoga  
Are bhai sarkar aapke bhale ke liye kuchh lekar aayi h use sweekar karo  
So called intellectuals ki MC"	(OAG,GEN,NCOM)	57	1	0	0	0	0	GEN
C577.117	"ये आइडोलॉजी पार्टी की नही 😀😀  
बबूल के पेड़ पर काटे उगते है आम नही।  
जैसा पेड़ वैसे उसके फल।"	(CAG,NGEN,NCOM)	29	1	0	29	0	0	NGEN
1245771535014453255	@MunawwarRana हरे सांप बील से बाहर निकलना शुरू हो गए 🐍🐍  #COVIDー19 #COVID19Pandemic #coronavirus #CoronaJihad #TabhleegiJamaat #TablighiJamatVirus #TabligiJamaat #Muslims #MuslimVirus #कोरोना_जिहाद #कोरोना #कोरोना_वायरस #मौलाना_मतलब_आतंकवादी #मुस्लिम_मतलब_आतंकवादी #मुसलमान_बेशर्म_हो_गये	(CAG,NGEN,COM)	14	1	0	13	0	0	NGEN
C61.960	Madarchod rendi sali	(OAG,GEN,NCOM)	3	1	0	0	0	0	GEN
C66.42	প্লে বয় + প্লে গার্ল = পুটকিমারামারি সাথে ডিবোর্স 🐸🐸🐸	(CAG,GEN,NCOM)	20	1	0	20	2	0	GEN
C575.576	बिल्कुल सही बात कर रहे हैं🙏🙏🙏	(NAG,NGEN,NCOM)	10	1	0	11	0	0	NGEN
C9.267	Bhadwa hai rajdeep ...	(OAG,GEN,NCOM)	3	1	0	0	1	0	GEN
C130.4	Yare khange ebema	(CAG,NGEN,NCOM)	3	1	0	0	0	0	NGEN
C1035.50	ভাইজান জিন্দাবাদ 📩আই এচ এফ সংযুক্ত মোচরা জিন্দাবাদ	(NAG,NGEN,NCOM)	22	1	0	16	0	0	NGEN
facebook_corpus_msr_1907018	Save and support Hindu	(NAG,NGEN,NCOM)	4	1	0	0	0	0	NGEN
C577.286	"[8:50](https://www.youtube.com/watch?v=yTE3--KEet0&t=8m50s) uss wali video ki
nahi😆😆"	(NAG,NGEN,NCOM)	5	1	0	2	4	0	NGEN
1278705595	rt @aajtak: breaking news: balli marana se kamgresa ke haruna yusupha piche #delhidecides	(NAG,NGEN,NCOM)	11	1	0	0	2	0	NGEN
C1040.269	দেশে একটা ঝগড়ার সৃষ্টি করে শালা গাজা খাইছে শালায়	(CAG,NGEN,NCOM)	18	1	0	18	0	0	NGEN
